price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
9.433483923290392,2.302585092994046,10.350030622402139,Wave,9.975342989636557,Việt Nam,1,Thanh Hoá,92.09
9.392661928770137,1.791759469228055,9.615805480084347,Vision,10.451319901931214,Nhật Bản,3,Cần Thơ,91.26
8.696175846944678,3.091042453358316,12.803908646285294,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
9.903487552536127,3.1354942159291497,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,Đồng Nai,93.54
9.786953736280177,3.044522437723423,10.126631103850338,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.305650551780507,2.833213344056216,11.7236400962654,Wave,9.975342989636557,Đang cập nhật,1,Cần Thơ,91.26
10.757902880692196,1.0986122886681098,9.472704636443673,Vario,10.77874793485229,Nhật Bản,3,TP. Hồ Chí Minh,98.44
11.350406535472453,1.6094379124341003,10.373491181781864,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.126631103850338,1.6094379124341003,11.082142548877775,Exciter,10.834863921828324,Mỹ,3,TP. Hồ Chí Minh,98.44
9.392661928770137,2.302585092994046,9.903487552536127,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
9.047821442478408,2.4849066497880004,11.002099841204238,Sirius,9.934743942186682,Đang cập nhật,1,Đồng Nai,93.54
8.779557455883728,2.302585092994046,11.08049503863161,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
11.03488966402723,2.0794415416798357,10.51867319162636,SH,11.6952282715884,Việt Nam,1,Bến Tre,85.93
9.798127036878302,2.1972245773362196,10.51867319162636,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.532096211958502,0.0,8.961879012677683,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.532423871145296,2.70805020110221,10.645424897265505,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.308952660644293,1.0986122886681098,10.043249494911286,Exciter,10.834863921828324,Đang cập nhật,1,Long An,87.97
11.225243392518447,0.6931471805599453,8.74878098951311,SH,11.6952282715884,Đang cập nhật,1,Lâm Đồng,92.96
11.082142548877775,0.6931471805599453,9.305650551780507,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
11.074420502783864,2.0794415416798357,9.903487552536127,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.34283980427146,2.70805020110221,9.210340371976184,Attila,10.183011437286446,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.46310334047155,2.1972245773362196,10.043249494911286,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.546812608597396,2.70805020110221,12.611537753638338,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
9.711115659888671,2.1972245773362196,11.7236400962654,Vision,10.451319901931214,Nhật Bản,3,TP. Hồ Chí Minh,98.44
8.935903526274423,2.302585092994046,11.002099841204238,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
10.275051108968611,2.8903717578961645,10.596634733096073,SH,11.6952282715884,Nhật Bản,3,Hà Nội,100.0
10.292145542327912,2.70805020110221,10.308952660644293,Air Blade,10.826555268689306,Thái Lan,2,TP. Hồ Chí Minh,98.44
9.305650551780507,1.9459101490553132,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.852194258148577,2.3978952727983707,9.615805480084347,Air Blade,10.826555268689306,Việt Nam,1,Lâm Đồng,92.96
8.961879012677683,2.302585092994046,9.903487552536127,Sirius,9.934743942186682,Nước khác,1,TP. Hồ Chí Minh,98.44
11.26446410567173,1.6094379124341003,9.740968623038354,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.852194258148577,2.70805020110221,8.294049640102028,Exciter,10.834863921828324,Thái Lan,2,TP. Hồ Chí Minh,98.44
10.325481962595504,1.6094379124341003,10.126631103850338,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.615805480084347,0.0,6.907755278982137,Wave,9.975342989636557,Việt Nam,1,Sóc Trăng,87.82
9.769956159911606,2.4849066497880004,11.7236400962654,Future,10.371614421769003,Việt Nam,1,Đồng Nai,93.54
9.047821442478408,2.772588722239781,11.06663836234181,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.210340371976184,2.6390573296152584,11.27720313144916,Sirius,9.934743942186682,Việt Nam,1,Đồng Nai,93.54
8.732304571033183,2.6390573296152584,10.654573398016518,Liberty,10.975071168816319,Việt Nam,1,Hà Nội,100.0
9.852194258148577,1.791759469228055,12.611537753638338,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.769956159911606,2.0794415416798357,10.46310334047155,Vision,10.451319901931214,Nhật Bản,3,Cần Thơ,91.26
9.629050706834368,2.0794415416798357,10.239959789157341,Winner,10.736396675471232,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.798127036878302,2.5649493574615367,6.907755278982137,Exciter,10.834863921828324,Nhật Bản,3,TP. Hồ Chí Minh,98.44
9.433483923290392,1.791759469228055,10.778956289890028,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
9.798127036878302,3.258096538021482,10.308952660644293,Future,10.371614421769003,Thái Lan,2,TP. Hồ Chí Minh,98.44
8.987196820661973,1.9459101490553132,11.127262984158243,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
10.46310334047155,0.6931471805599453,8.716044050161402,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
9.093806555720231,2.772588722239781,7.1180162044653335,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.472704636443673,2.0794415416798357,9.875396672369602,Winner,10.736396675471232,Việt Nam,1,Long An,87.97
8.160518247477505,2.6390573296152584,11.618284980627555,Nouvo,10.46310334047155,Việt Nam,1,Bình Dương,94.25
10.4341158035983,2.1972245773362196,12.611537753638338,SH Mode,11.02825479868109,Nhật Bản,3,TP. Hồ Chí Minh,98.44
11.326595874730542,1.3862943611198906,9.615805480084347,SH,11.6952282715884,Nhật Bản,3,Hà Nội,100.0
8.881836305004146,1.9459101490553132,9.903487552536127,Elegant,9.752664662801545,Đài Loan,2,TP. Hồ Chí Minh,98.44
9.903487552536127,1.9459101490553132,11.082142548877775,Raider,10.79117302739995,Đang cập nhật,1,Cần Thơ,91.26
9.047821442478408,2.6390573296152584,9.392661928770137,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7.07326971745971,2.833213344056216,13.593185421657122,Wave,9.975342989636557,Nước khác,1,Bến Tre,85.93
10.308952660644293,0.6931471805599453,9.104979856318357,Winner X,10.786428304728728,Nhật Bản,3,TP. Hồ Chí Minh,98.44
9.392661928770137,0.6931471805599453,8.335191583433202,Liberty,10.975071168816319,Đang cập nhật,1,Hà Nội,100.0
10.915088464214607,0.6931471805599453,6.907755278982137,SH Mode,11.02825479868109,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.126631103850338,1.0986122886681098,13.458835614025542,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.021270588192511,2.6390573296152584,12.206072645530174,Exciter,10.834863921828324,Việt Nam,1,Bình Dương,94.25
9.680344001221918,1.6094379124341003,10.395130356885344,Wave,9.975342989636557,Việt Nam,1,Đà Nẵng,93.51
10.165851817003619,1.9459101490553132,11.618284980627555,Vario,10.77874793485229,Nhật Bản,3,Bà Rịa-Vũng Tàu,92.97
9.852194258148577,2.1972245773362196,10.51867319162636,Exciter,10.834863921828324,Việt Nam,1,Đà Nẵng,93.51
9.210340371976184,1.791759469228055,10.46310334047155,Wave,9.975342989636557,Nhật Bản,3,Cần Thơ,91.26
9.047821442478408,2.302585092994046,11.002099841204238,Blade,9.94270826568941,Nhật Bản,3,TP. Hồ Chí Minh,98.44
10.46310334047155,1.3862943611198906,10.126631103850338,Vario,10.77874793485229,Đang cập nhật,1,Sóc Trăng,87.82
9.711115659888671,1.9459101490553132,8.779557455883728,Future,10.371614421769003,Việt Nam,1,Long An,87.97
10.06475570013225,1.6094379124341003,11.235840378931302,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.126631103850338,0.0,8.006367567650246,Vision,10.451319901931214,Việt Nam,1,Đồng Nai,93.54
9.392661928770137,2.6390573296152584,8.517193191416238,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
9.903487552536127,2.0794415416798357,10.002744479133469,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.4341158035983,1.0986122886681098,9.546812608597396,Air Blade,10.826555268689306,Việt Nam,1,Đà Nẵng,93.51
10.308952660644293,1.3862943611198906,10.203592144986466,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.184900011974314,1.3862943611198906,10.51867319162636,Vario,10.77874793485229,Nhật Bản,3,TP. Hồ Chí Minh,98.44
10.747207591575448,0.0,8.517193191416238,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.974618038455112,2.3978952727983707,10.126631103850338,Wave,9.975342989636557,Nhật Bản,3,Đồng Nai,93.54
10.404262840448617,1.6094379124341003,12.206072645530174,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
11.225243392518447,1.9459101490553132,11.289781913656018,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
9.392661928770137,2.1972245773362196,7.604396348796338,Sirius,9.934743942186682,Nhật Bản,3,Gia Lai,87.91
9.259130536145614,2.0794415416798357,12.611537753638338,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
10.915088464214607,2.0794415416798357,8.85366542803745,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.66561319653451,2.5649493574615367,13.304684934198283,Elegant,9.752664662801545,Đài Loan,2,Cần Thơ,91.26
8.476371196895983,2.772588722239781,10.308952660644293,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
9.210340371976184,2.6390573296152584,10.571316925111784,Nouvo,10.46310334047155,Nhật Bản,3,Vĩnh Long,89.26
10.239959789157341,1.3862943611198906,8.7417757069247,Vision,10.451319901931214,Nhật Bản,3,Hà Nội,100.0
8.922658299524402,2.70805020110221,8.922658299524402,Jupiter,10.257659366256743,Việt Nam,1,Hải Phòng,96.07
10.4341158035983,1.791759469228055,10.645424897265505,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
10.126631103850338,1.6094379124341003,9.472704636443673,Satria,10.887249999525295,Nhật Bản,3,TP. Hồ Chí Minh,98.44
10.126631103850338,1.6094379124341003,10.714417768752456,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
9.011889433252344,2.70805020110221,8.160518247477505,Lead,10.677984278792396,Việt Nam,1,Hà Nội,100.0
9.433483923290392,1.791759469228055,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
10.596634733096073,2.0794415416798357,11.112447898373103,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
11.362102575235644,2.5649493574615367,10.819778284410283,SH,11.6952282715884,Nước khác,3,Hà Nội,100.0
9.51044496442652,2.0794415416798357,10.304208089613535,Wave,9.975342989636557,Nhật Bản,3,An Giang,91.92
11.03488966402723,1.791759469228055,13.122363377404328,SH,11.6952282715884,Việt Nam,1,Bắc Ninh,92.97
11.589886506106357,1.0986122886681098,9.210340371976184,SH,11.6952282715884,Thái Lan,2,TP. Hồ Chí Minh,98.44
7.937374696163295,2.0794415416798357,11.512925464970229,Wave,9.975342989636557,Thái Lan,2,Đà Nẵng,93.51
